,bidder_id,mean_bids_per_auction,unique_devices,unique_ips,unique_countries,auction_frequency,unique_url,unique_merchandise,median_time_diff,day_entropy,shared_ip,top_country_index,top_merchandise_index,outcome
1006,c6108e22518279361de99b3c7c298235mkoa9,2.3617021276595747,49,88,13,47,78,1,64578947368,6.794415866350121,True,2.0,0.0,0.0
1007,c755d2832026bc2a6f5d2d6df5740f06mr3nj,1.6666666666666667,11,11,2,9,4,1,475736842105,3.906890595608518,True,2.0,4.0,0.0
1008,c7c854748038ddf37b8a9c4f5a28073fsut8p,2.0,1,1,1,3,2,1,8421052632,2.584962500721156,True,13.0,1.0,0.0
1009,c806dbb2decba0ed3c4ff5e2e60a74c2wjvbl,2.0,2,2,1,1,1,1,8648270389499,1.0,True,1.0,0.0,0.0
1010,c888cda1ef5931da0db90f6803cd0d368ay6r,3.719298245614035,116,377,10,114,54,1,19631578947,8.72792045456325,True,0.0,0.0,0.0
1011,c8f537f6bb0aa2d45da541a875f014358qm7p,25.866776315789473,570,6337,54,608,8551,1,631578948,13.890466964822966,True,18.0,2.0,1.0
1012,ca0c049b8c37c99ef93b6086e9947135onppq,1.3235294117647058,41,73,24,68,2,1,78526315789,6.491853096329662,True,0.0,0.0,0.0
1013,cb9a75312b809291306c6213ed5dc67dw31qz,6.832904884318766,344,675,52,389,844,1,3820410450,11.367848489351868,True,8.0,1.0,0.0
1014,cefd0ed907595de146c91e6c26b8ad658ilo9,2.0,5,7,1,7,6,1,4526315789,3.8073549220576055,True,1.0,1.0,0.0
1015,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,39.524212144504226,1040,24901,48,1301,14907,1,157894737,15.411514875237552,True,15.0,1.0,0.0
1016,d43189c6eef7a763b2f8596228807dd89x9y9,1.0,4,6,5,7,1,1,1615578947369,2.8073549220576046,True,4.0,5.0,0.0
1017,d6ebcf2149c311d221b233b268870b3d5gfe2,1.0,2,3,2,5,2,1,3105263158,2.321928094887362,True,4.0,1.0,0.0
1018,d95c969eb09086bbad373dd8ee80cacbuagvf,1.0,1,1,1,1,1,1,88052631579,0.0,True,2.0,0.0,0.0
1019,da00b16633eb706fb11d55868120cdd9so58j,4.722222222222222,1,6,3,18,2,1,5526315790,6.409390936137707,True,13.0,5.0,0.0
1020,db5e9f85e7d180f7d952f12e5dae5900q9xif,1.0,2,4,3,4,2,1,1412631578948,2.0,True,29.0,0.0,0.0
1021,db85fb5556f17b744938cdcc2e7ce9b5urspd,18.75,63,159,7,16,132,1,3210526316,8.22215202382927,True,9.0,2.0,1.0
1022,db88530db963dab43118aef5aba127ec29abp,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,2.0,0.0
1023,dbbf9d9b1d7fa110208f77a681008077plqng,1.0,1,1,1,2,1,1,3664894736842,1.0,True,1.0,3.0,0.0
1024,dcc5a79317a22bd0f6dca1f60fc866a8bei1d,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
1025,dd1675bf26316cd4630087fb47d0ff8fsug8e,8.5,75,116,6,16,65,1,56000000000,7.0874628412503275,True,16.0,2.0,0.0
1026,de8943f2b113702c98ef695888b7d0c6my29p,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,1.0,0.0
1027,dfa7ead5ef84eebc79c67d3daac340b0exa41,1.5,3,3,2,2,3,1,4142526315790,1.584962500721156,True,1.0,0.0,0.0
1028,e0413f338c43c9d55ba53612d2068f65t4gs6,3.1502145922746783,203,527,50,233,312,1,11105263158,9.51418666156262,True,0.0,1.0,0.0
1029,e134f2bb79d1a810aada6a24760c8910mh5na,4.230769230769231,176,451,37,130,52,1,15473684211,9.096015081139212,True,0.0,4.0,0.0
1030,e1b1c514e1b87826fd045588f1f3881707cyy,1.3333333333333333,3,3,1,3,4,1,66631578948,2.0,True,2.0,3.0,0.0
1031,e24542c1bd46a4a0f98b0fa95d8fc40brecdx,9.216666666666667,141,2009,19,240,23,1,3631578947,11.103902397178828,True,5.0,6.0,1.0
1032,e3ccc9bd16fa1f4a92fe87b4a54e5e72uficw,25.97714285714286,373,2686,56,175,12,1,2263157895,12.140263183070859,True,0.0,1.0,0.0
1033,e4433ef42008dcff761f12b9ade6fd31krdwv,1.0769230769230769,11,14,4,13,3,1,284578947368,3.8073549220576055,True,0.0,0.0,0.0
1034,e4a9bdad09ebc5d5a264723855fcaaad6q52x,10.25,165,496,26,64,285,1,13157894737,9.357552004618073,True,1.0,0.0,0.0
1035,e561facfea467ea124df0111e041287ctvgwn,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,3.0,0.0
1036,e588d3f7a141147e4f8dba29377144707vupo,3.0,3,3,3,1,2,1,3189842105263,1.584962500721156,True,3.0,0.0,0.0
1037,e72d1b2319a2ef39d016c41e4824b68evxe53,1.0,1,2,1,2,2,1,154894736842,1.0,True,6.0,0.0,0.0
1038,e76057d8bcdbb3d2f935c30849a17e4d7ordt,2.5,1,3,2,2,1,1,64210526315,2.321928094887362,True,4.0,6.0,0.0
1039,e783e5f6b818d18eda4065282022ac23jd1fw,3.5,12,14,3,4,3,1,739105263158,3.8073549220576055,True,0.0,0.0,0.0
1040,e7cf764619380e5303089f04bf647f10thebb,2.25,5,7,2,4,1,1,1089473684211,3.169925001442312,True,2.0,2.0,0.0
1041,e932ef68638c37220f4c2c386cf54578x4hpn,2.111111111111111,16,19,4,9,9,1,442894736843,4.247927513443588,True,1.0,0.0,0.0
1042,eb2c4b4493f31788ead745533e0c9a18xzzlk,1.2153846153846153,54,67,17,65,58,1,135578947368,6.303780748177105,True,0.0,0.0,0.0
1043,ecce760edfc6ec5cd5ddc7037c514dc3zod4i,2.0833333333333335,4,24,9,12,1,1,364842105263,4.643856189774723,True,14.0,2.0,0.0
1044,f069e2e45ce316168a94b972c5b7d6b0f342m,1.0,1,1,1,1,1,1,88052631579,0.0,True,4.0,2.0,0.0
1045,f0e1c483773c2ef8466d152874872139e0wcu,1.2666666666666666,13,18,1,15,3,1,429397347471,4.247927513443588,True,2.0,3.0,0.0
1046,f0f21cd3d51b7a233988cb1c3c5df977zjqkj,1.28,17,27,4,25,17,1,400421052631,5.0,True,0.0,0.0,0.0
1047,f2f10539ed947e4b141b2e9bf21af65ecz4f7,29.4,2,290,2,10,5,1,105263158,8.172461460482577,True,26.0,2.0,1.0
1048,f75a0f726d764514f612ee8cd8f65adegt02s,28.407982261640797,680,7563,129,451,7162,1,789473685,13.611840164023553,True,0.0,0.0,0.0
1049,f8c42ccd10c3fe515e53082f0cde9a18oxgws,10.624242424242425,338,558,47,165,958,1,3052631579,10.76648307026365,True,27.0,3.0,0.0
1050,f93a998dc10a4c98f65c6b86fdff651d5i4qh,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,5.0,0.0
1051,fb200accdd0411e96f1b0f6d6f6d4f52rgk01,1.2333333333333334,28,30,7,30,13,1,201105263158,5.209453365628954,True,4.0,1.0,0.0
1052,fb6814db96bbaf61f42270a85f0f62adunxft,1.7777777777777777,10,16,1,9,1,1,519631578947,4.0,True,6.0,3.0,0.0
1053,fc16993f1fdbd5fa8f8ddd72b40442f0qwyo1,1.0,1,1,1,1,1,1,88052631579,0.0,True,4.0,1.0,0.0
1054,fcda141af3b545332fc3b2d55a8bba74uw7s0,1.263157894736842,22,23,9,19,4,1,303210526315,4.584962500721156,True,0.0,0.0,0.0
1055,fd1299f1343236dea07bd0ba5f8ca220csnv8,1.0,9,12,3,12,12,1,1055105263158,3.584962500721156,True,0.0,3.0,0.0
1056,fdf0eb91ae1ecea1f6902676f47c32c454yzr,2.0,1,1,1,1,2,1,218157894737,1.0,True,1.0,0.0,0.0
1057,ff4e39c0be8af4b17a73dcb761e4bb6dmop0m,1.1666666666666667,4,7,3,6,2,1,3012684210526,2.8073549220576046,True,5.0,5.0,0.0
1058,ff92ea4abd33ed38601287f0e1d6726dmgx1f,35.90909090909091,99,202,1,11,124,1,8842105264,8.620645551925268,True,30.0,2.0,0.0
1059,00cc97158e6f4cb8eac3c0075918b7ffi5k8o,1.0,3,3,2,3,1,1,54052631579,1.584962500721156,True,1.0,4.0,0.0
1060,0141844fc725a85e38e12cc02fcdbbe8ofqxv,1.2857142857142858,13,16,6,14,2,1,563105263158,4.169925001442313,True,3.0,0.0,0.0
1061,0181b91f58e6cbaa832235e2879c9c00ovrzi,1.6666666666666667,7,14,3,9,9,1,208631578948,3.906890595608518,True,0.0,0.0,0.0
1062,01cda526658455000913950f20cf31a2q6nsf,3.8181818181818183,45,57,6,22,33,1,98473684211,6.39231742277876,True,2.0,3.0,0.0
1063,01eb9dcbd0b3e79d94020d13d83a993ec9d2a,1.5,3,3,2,2,2,1,2691736842105,1.584962500721156,True,0.0,0.0,0.0
1064,0446457fc8e21596799158406f77b14catx8w,1.0,1,1,1,1,1,1,88052631579,0.0,False,19.0,0.0,0.0
1065,05ae7ea9549ae298bbbc8002b4229392e0ilf,4.0,2,4,2,1,4,1,3220292084313,2.0,True,14.0,0.0,0.0
1066,060ac64ff78ae62e9bc697192cebea333760p,8.083333333333334,6,9,4,24,5,1,263157894,7.053319543128832,True,9.0,3.0,1.0
1067,069d251f2fc19102924468ab38349d5eou7ab,1.3,3,8,1,10,2,1,181473684211,3.7004397181410926,True,1.0,2.0,0.0
1068,06c281e31f83dcfd3fe70d2ee2d66bc7e6fw6,1.0,2,2,1,2,2,1,13926796705289,1.0,False,0.0,0.0,0.0
1069,0918eedd8324da06abe5600f058480dc75nfo,5.25,14,19,7,4,9,1,264684210526,4.39231742277876,True,0.0,0.0,0.0
1070,0ad17aa9111f657d71cd3005599afc24fd44y,14.521968365553603,564,6110,85,569,1906,1,1210526316,12.98903112451853,True,0.0,0.0,1.0
1071,0b3d5f829d18ba30d967fceecb58821c3oeqa,9.280632411067193,405,1007,59,253,100,1,1210526316,11.088963683950984,True,18.0,4.0,0.0
1072,0b450f2827ec670da34be66ec2a520213xcuk,2.0,1,2,1,1,1,1,2829842105263,1.0,True,39.0,0.0,0.0
1073,0f3ee77a46dd5a09ad20b7c3e54ec614sbpvb,1.9027777777777777,50,76,12,72,95,1,14894736842,7.098032082960511,True,4.0,0.0,1.0
1074,12d6239a92972a35bc990225b3ab33466znm8,1.0,2,2,2,3,3,1,1899346726240,1.584962500721156,True,8.0,4.0,0.0
1075,13dfda714fb516e1f9f7abb0c927bdc2zmw55,1.0,1,1,1,1,1,1,88052631579,0.0,True,54.0,1.0,0.0
1076,14d4e04d7ed150613974438a4dfd4e85dybq3,4.067796610169491,279,1174,51,413,67,1,5526315789,10.711864565285072,True,0.0,0.0,0.0
1077,162886daa0054ff1ad422e0f18cddff3qofft,1.8043478260869565,54,100,25,92,61,1,43526315790,7.375039431346908,True,1.0,3.0,0.0
1078,167b4f37a264b72feb0f559b650d1cbd3ox60,2.142857142857143,57,78,10,42,43,1,56052631579,6.491853096329662,True,0.0,7.0,0.0
1079,16e2e48cff6faab74e1f5c47669dfbbda7l5z,4.467153284671533,256,886,59,274,260,1,7947368421,10.257387842692644,True,0.0,0.0,0.0
1080,17e4d6d9a1f8ec00cec1d4fe79b059bd51476,1.0,1,2,2,2,1,1,43947368422,1.0,True,3.0,5.0,0.0
1081,17eeec8676ad56bfead1a9406277f41cnev3n,10.833969465648854,452,3300,70,524,1236,1,1789473684,12.456116478801762,True,0.0,0.0,0.0
1082,1899fd76b484b9275854787a6b003b8a93js0,3.00709219858156,149,281,48,141,110,1,18684210527,8.72792045456325,True,0.0,0.0,0.0
1083,1a9765ed302d0f91b512c23112066e41s755q,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
1084,1ae57d217b27820cabf6e24b721bfb38s6ja0,1.0,1,1,1,1,1,1,88052631579,0.0,True,16.0,1.0,0.0
1085,1c950af57581698616bd9923cc94fef25n5wh,1.0,3,3,3,3,2,1,29925673608,1.584962500721156,True,3.0,1.0,0.0
1086,1d69e006699adba0c79ab06f2f622445nuu63,1.4285714285714286,4,3,1,7,8,1,1012842105263,3.321928094887362,True,5.0,0.0,0.0
1087,1dfb637157cc0e590e50d724cd4cad6d4cacw,1.6956521739130435,19,29,2,23,23,1,185368421052,5.285402218862247,True,2.0,3.0,0.0
1088,205a011640002932a7bedbb93d81b68b8m93b,1.0,8,8,7,10,8,1,1361578947369,3.321928094887362,True,4.0,0.0,0.0
1089,210ae8381324c41f7b49e95f1b7aed80z55df,2.0,3,3,1,2,3,1,1887210526316,2.0,True,0.0,0.0,0.0
1090,21fd0c468438a483ad1c60cfd1b84b850iyjv,2.4311926605504586,105,176,15,109,58,1,32842105263,8.049848549450514,True,2.0,0.0,0.0
1091,2307bb06855a6fe75ab56ee6b4a3860835di5,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,2.0,0.0
1092,2366cd7cf3df530ef4fe40b36ffb936fyn3rh,1.1818181818181819,10,10,4,11,3,1,397736842105,3.7004397181410926,True,0.0,0.0,0.0
1093,24029e6b641077ab7b9a1fde11a42666pkz6z,4.447761194029851,15,100,10,67,1,1,26526315790,8.212457111066158,True,2.0,0.0,0.0
1094,24a9abf72cedcb421e831c1be26607e37zojy,1.75,12,13,3,8,5,1,430315789474,3.8073549220576055,True,0.0,3.0,0.0
1095,25a4ee3a528004bcf4f4bf62b9208a7dx96pt,11.361216730038024,436,1250,102,263,1962,1,2684210526,11.525048176094556,True,8.0,3.0,0.0
1096,2cbc26f228e0556f268e0dc1bd9ac0a5lzdfh,6.773851590106007,310,1447,65,283,115,1,5925673608,10.898374840760539,True,0.0,4.0,0.0
1097,2d9579812895729581ce269ea17462197jxvy,17.023529411764706,126,2519,7,170,72,1,3210526316,11.482002320733292,True,5.0,2.0,1.0
1098,2e3b450b727fe3e888c85d52251fd33ffoi4b,1.3170731707317074,17,42,3,41,37,1,149925673608,5.7548875021634665,True,5.0,0.0,0.0
1099,3043fb0b4a1904222f640107f84d6f799tves,8.0,7,16,3,3,10,1,109000000000,4.584962500721156,True,1.0,0.0,0.0
1100,313ede314e2e05c31471fd6a93f98af713jud,4.666666666666667,43,53,19,12,27,1,194842105263,5.807354922057609,True,0.0,1.0,0.0
1101,33ba799fab5e4145b54fac4234bb6e13up0tu,2.2452830188679247,26,17,10,53,1,1,9526315789,6.894817763307943,True,2.0,3.0,0.0
1102,359444416c25e6e90ddb2e3d3d0bc23dufn9s,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,4.0,0.0
1103,37702159c6cd2c1a21cf66600e96cdc6rdbff,1.0,1,1,1,1,1,1,88052631579,0.0,False,11.0,0.0,0.0
1104,37ea72c53cc50112ced4f88810f1b38euoz4r,2.210526315789474,18,35,1,19,23,1,157263157895,5.3923174227787625,True,2.0,6.0,0.0
1105,38e919293f5dbd62d87ce288e41aae2a281m2,32.92857142857143,114,869,2,28,1,1,4947368421,9.844284545635393,True,6.0,2.0,0.0
1106,3919be53bf4bd411ba25acfdc1362b49u4vle,1.0,1,1,1,1,1,1,88052631579,0.0,True,71.0,1.0,0.0
1107,3c0026d48f3d6e10cef6cdb1f708793ccwkhr,1.0,7,8,2,9,2,1,134842105263,3.169925001442312,True,1.0,2.0,0.0
1108,3d54d594ffba32e8d6527a688e7227e30iq3k,1.6346153846153846,35,66,11,52,62,1,93210526316,6.409390936137707,True,0.0,1.0,0.0
1109,3d9910a238a0f282ad3132dd6fc981c8tv3tg,16.78181818181818,124,915,1,55,1,1,52631579,8.866790074169863,True,2.0,2.0,1.0
1110,3df41510a5044de5438015f37dfa3443bt7pp,11.0,9,10,4,1,2,1,307631578947,3.459431618637298,True,10.0,1.0,0.0
1111,408f81a85f3b31f8cabedf6ccd381961pop72,1.0,3,3,3,3,3,1,1057263157895,1.584962500721156,True,3.0,3.0,0.0
1112,40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,1.0,1,1,1,1,1,1,88052631579,0.0,True,7.0,5.0,0.0
1113,420e7aebb49d7ab3c04e109a98e152d7kquiz,1.1666666666666667,7,7,4,6,2,1,1297421052632,2.8073549220576046,True,0.0,0.0,0.0
1114,43bd7fe0ed7629fa774a461127a629f19je0a,1.92,45,66,19,50,36,1,77548010602,6.5849625007211605,True,12.0,3.0,0.0
1115,445305769cbfccafc89ff5ebd004598einesy,8.911931818181818,540,1771,80,352,1146,1,2631578948,11.600506122417862,True,12.0,1.0,0.0
1116,44bfa21b7d497f097a594c8861d4f8d4w5e97,8.375342465753425,147,1482,83,365,9,1,2916431655,11.561544932405047,True,0.0,0.0,1.0
1117,461c1d143120270fff5ebc1b91934951378ud,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,0.0,0.0
1118,46ceb58fb7a57d86a26cfa154c940a8cuktu7,6.770186335403727,213,740,30,161,269,1,5789473684,10.07910324535245,True,0.0,2.0,0.0
1119,470727c18798cf0e0ecc2a0dca207cafuena7,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,0.0,0.0
1120,4882587d42b3d7d8d7bec4315203f10bl2fts,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,1.0,0.0
1121,4955e2c318d0bdca797ce17794ba18fblhaau,80.38235294117646,301,3506,2,68,2778,1,736842105,12.351360489579285,True,0.0,2.0,0.0
1122,4997f0d7074a1d9f8bedf5575b6a4372w7nro,1.2222222222222223,8,7,1,9,8,1,287368421053,3.459431618637298,True,4.0,3.0,0.0
1123,4c93ba564461b1412df6f033c8ef71e8ck438,4.609195402298851,216,606,46,174,138,1,13105263158,9.642470895282901,True,0.0,2.0,0.0
1124,4cd52ae88da3e30dbe01da5048151c98p4f0v,75.51612903225806,1,1,1,31,1,1,2052631579,11.00580968899665,True,6.0,0.0,0.0
1125,4de2f22ca840fce9ac653e4aa06d9b0cnhudf,3.037037037037037,39,56,6,27,45,1,87157894737,6.357552004618087,True,4.0,6.0,0.0
1126,4f891171f7b09f54d8b4f30b48421f178m75r,5.057803468208093,178,662,38,173,133,1,6842105263,9.768567778148345,True,0.0,0.0,0.0
1127,5106dcca581b63cf2226110a9048ee4846sxb,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,3.0,0.0
1128,52d8066e28f168e5bee769559ead307e1go7e,20.673306772908365,425,1494,72,251,1140,1,1578947368,12.250562592554783,True,8.0,0.0,1.0
1129,537f38e5fcf2656968e0a1752dd494ba8z1jc,1.0,3,3,2,3,2,1,620631578947,1.584962500721156,True,0.0,0.0,0.0
1130,5640f30464bb5a7bc6e98fd2873fc25dh78hp,1.0,1,1,1,1,1,1,88052631579,0.0,False,7.0,3.0,0.0
1131,56b55e6ab49a4cbe7c76a2bbca804089pjq0g,3.1348684210526314,289,727,60,304,537,1,8315789474,9.892135132136492,True,6.0,1.0,0.0
1132,572c9964ca41ed055830845993fdab29p4f03,3.0,93,160,35,66,139,1,34925673608,7.629356620079592,True,0.0,2.0,0.0
1133,584d1d60d357a4ee1fd3b0a6a72de1dc4rodn,1.0,1,1,1,1,1,1,88052631579,0.0,False,2.0,0.0,0.0
1134,5850b68151cf0760e94acb39c4dfa02026k4u,1.1111111111111112,7,8,3,9,8,1,550263157895,3.321928094887362,True,0.0,3.0,0.0
1135,5948bcd0f773286ff7d5cde332c7ae6918jt6,4.734375,81,217,10,64,138,1,18578947368,8.243173983472953,True,1.0,2.0,0.0
1136,61e4b6ad0fc268d42c330ec99fd8c939yb7t1,111.0,138,242,6,4,108,1,3210526316,8.785406857341117,True,29.0,2.0,0.0
1137,628156f3bce703aa6bd275089c6c692499h1q,5.114503816793893,234,1045,60,393,1126,1,3842105263,10.961039487558885,True,0.0,0.0,0.0
1138,63e3851eb5e1ee98df1065b333f6cb81mlby6,2.537102473498233,180,382,40,283,317,1,12578947368,9.476697972541778,True,4.0,1.0,0.0
1139,649b364bc466208e559858f0677b421dbnalw,1.4181818181818182,38,66,17,55,33,1,96000000000,6.285402218862257,True,11.0,0.0,0.0
1140,6531bde8d4decd9708ff4407ef95e887a26yi,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,0.0,0.0
1141,655b88e646b94d0adb9e15e9f3b9c9a4lvcrz,9.742857142857142,145,263,56,35,252,1,12263157895,8.413627929024182,True,24.0,2.0,0.0
1142,65996114740a63c9e0fde74bfb6725b1k9nuz,1.0,1,2,1,2,1,1,3116157894737,1.0,True,7.0,0.0,0.0
1143,673650167f432c009e9dcd062cd4e9fc2szln,1.625,10,11,2,16,8,1,65631578947,4.700439718141092,True,1.0,0.0,0.0
1144,679d60378d42ca9d3b8a28073fe14fc7bv4jh,3.226950354609929,108,381,16,141,256,1,18842105263,8.829722735086063,True,0.0,2.0,0.0
1145,68600b8922561fe26b8b6acf1d11efdfb24k7,29.142857142857142,94,112,9,7,54,1,32631578947,7.672425341971496,True,29.0,2.0,0.0
1146,6ca1de75674e78f9d3d63fd96fbe6e172t86c,1.4,2,7,2,5,1,1,473684211,2.8073549220576046,True,7.0,3.0,0.0
1147,6cfd573a82acda92e8207745bca28aa7lqjcm,2.5,8,9,4,4,3,1,543947368422,3.321928094887362,True,0.0,4.0,0.0
1148,6da536112251f09a006b0c5223f154d46en4j,1.0,4,5,3,8,3,1,659473684211,3.0,True,1.0,3.0,0.0
1149,6db047b1bdd342c09ecf9f5eecccaa4fy5l0q,13.604651162790697,351,2220,32,258,1056,1,2210526316,11.765859303796022,True,0.0,1.0,0.0
1150,7188dec1b560385b0826f78e7608fdfeai9fm,9.344827586206897,1,111,1,29,1,1,32473684211,8.082149041353835,True,11.0,0.0,0.0
1151,74582963d3774699f4215df7f2d17c1b6b4pn,1.0,8,8,4,8,7,1,1810526315789,3.0,True,0.0,0.0,0.0
1152,7607c4efa792a69e2a8949ccafcbef103squn,61.58181818181818,958,9876,124,330,6504,1,421052631,14.246990696945629,True,25.0,0.0,0.0
1153,7d44df0d40982a6651a06cf533ef5dddtppag,4.67843137254902,237,559,39,255,637,1,9157894736,10.21870188176068,True,14.0,1.0,0.0
1154,7e34a26c4c339e875997f4b9239d2b5fscng4,56.22222222222222,367,6046,23,162,1886,1,736842106,13.105814980397465,True,0.0,0.0,0.0
1155,817f8074bad1c717afaa8d1696f9b2b00muzw,1.0,2,2,2,2,2,1,17256270389500,1.0,True,3.0,6.0,0.0
1156,81a6dd18d43cb3b1999176eea563b438roe7y,4.658536585365853,114,311,20,82,188,1,22925673607,8.572193225941534,True,0.0,0.0,0.0
1157,82194e7d8f9b84e71b789e763b5c3263r6d98,2.3823529411764706,34,75,8,34,30,1,112842105264,6.339850002884614,True,1.0,5.0,0.0
1158,84a773b3c9d300834d9d57af5dc83091y54cx,1.0,2,2,2,2,2,1,7732796705289,1.0,True,3.0,1.0,0.0
1159,84bd02dc56fb7c3402426ef7e8e166e2ptwo6,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,1.0,0.0
1160,86a3a9861ed45158e964f9d004a224b3324cl,4.1875,25,39,10,16,28,1,66631578947,6.066089190457767,True,25.0,0.0,0.0
1161,88103add66b7113729a9ca82540684c9il94h,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,5.0,0.0
1162,8a27b2e29086c0d2e589053537e88393zsyr2,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,1.0,0.0
1163,8ac7cc6a62b82e675465e89f67ab1f962ltgu,1.0,3,3,3,3,1,1,3881399357818,1.584962500721156,True,3.0,0.0,0.0
1164,8b109c0aee5ed07fc996e73d28e65888o5jmc,1.0,1,1,1,1,1,1,88052631579,0.0,True,4.0,0.0,0.0
1165,8b253bd318229b3eea3f459bd81b8347khytb,18.296296296296298,86,30,1,27,116,1,14578947369,8.940270065592708,True,1.0,0.0,0.0
1166,8bce581a91921adaa5fc20e627cd7b94l6cp6,1.125,7,7,3,8,8,1,703157894737,3.169925001442312,True,19.0,2.0,0.0
1167,8c09f4afd78059d9200cddc435f5c48ceph11,132.63636363636363,5,14,3,11,12,1,421052632,10.351751145299586,True,1.0,3.0,0.0
1168,8c33cf751b05ca6a9d886a379a84a2ees9jlu,52.58659217877095,631,10468,31,358,119,1,526315790,14.154117882044547,True,6.0,0.0,1.0
1169,8cba56e5e7c2be942ea8472b73f0842fil1x0,1.0,3,3,2,7,2,1,789473684,2.8073549220576046,True,1.0,1.0,0.0
1170,8d43ad48f315364be4d979d2e9d5ee67quqyi,3.1,7,7,5,10,5,1,1736842105,4.954196310386877,True,49.0,2.0,0.0
1171,8d500e174fc28d494482f8ccb9438608zd51s,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,1.0,0.0
1172,8d8f705595701b921012777a281a553622300,1.2,22,27,8,25,19,1,315526315790,4.906890595608519,True,0.0,0.0,0.0
1173,90fd7b3c991701dee376daeb09a0a5b7kawse,1.0714285714285714,5,8,2,14,8,1,52631579,3.1898980954642866,True,1.0,1.0,0.0
1174,91b8febfd1f556c06838992814e7653cr119e,1.0,1,1,1,2,1,1,72421052631,1.0,True,8.0,1.0,0.0
1175,92f8392be617527734a2f18482815af9ak8l3,6.2887029288702925,270,1198,52,239,100,1,3684210527,10.54032257402259,True,0.0,0.0,0.0
1176,936d73a062928a362901f0e507d57b0a8rjs7,1.6666666666666667,9,12,2,12,11,1,257631578947,4.1219280948873624,True,1.0,3.0,0.0
1177,94c8c0f9c90820f28928caf5d122dabby69ts,2.0,1,2,2,1,2,1,422000000000,1.0,True,3.0,1.0,0.0
1178,95ff2833eef5999a4f3ba4a7684d2b26a6v9j,2.0,2,2,2,2,2,1,1894736842,2.0,True,0.0,0.0,0.0
1179,98eed7cbee9b1a1b526a635648e7cd2fhbt5w,1.0,1,1,1,1,1,1,88052631579,0.0,True,1.0,2.0,0.0
1180,99acffc3cd9bfcd00668dbf472a1979350mxk,1.0,1,1,1,1,1,1,88052631579,0.0,True,0.0,0.0,0.0
1181,9c509838d129fcee98cb3934079ca36asla50,1.0,1,1,1,1,1,1,88052631579,0.0,False,0.0,0.0,0.0
1182,9ca41c3c062146a06d2682835f5136807yao2,1.1,10,11,4,10,9,1,1018315789474,3.459431618637298,True,0.0,0.0,0.0
1183,9ca7afbb673865b01cd4b02846054fc1p3vjn,2.425925925925926,43,47,9,54,49,1,1578947369,7.002888650392412,True,0.0,1.0,0.0
1184,9ded76c5244a2116a3b5432fa265a800j0bvt,4.5,45,65,8,16,20,1,159030936766,6.1699250014423175,True,1.0,1.0,0.0
1185,9e72fb21f7581cfff84e833d02538e5ar35kr,1.5714285714285714,8,10,1,7,4,1,341473684211,3.459431618637298,True,15.0,5.0,0.0
1186,9e9047df09026ed5a5a3a86403811159u5yja,1.6470588235294117,20,23,11,17,5,1,155736842105,4.807354922057602,True,0.0,2.0,0.0
1187,9f280cd011f10593dc245dad1d93b11dy6rg5,1.1111111111111112,14,20,4,18,12,1,306105263158,4.321928094887363,True,0.0,1.0,0.0
1188,9f52fd88ba073512be19e3d24d4bb6f91l531,5.72,74,131,19,25,49,1,61947368421,7.159871336778397,True,0.0,1.0,0.0
1189,a25f4c6838b83e0fcba372300c23c2537k5eq,3.7241379310344827,60,80,6,29,57,1,59052631579,6.754887502163458,True,16.0,2.0,0.0
1190,a2d0b7ec1595325cc63777f106e09fcd88y5g,1.0,1,1,1,1,1,1,88052631579,0.0,True,26.0,0.0,0.0
1191,a4734769962126673e975a627e930b5fgc79n,1.6333333333333333,31,26,9,30,9,1,163894736842,5.614709844115208,True,24.0,0.0,0.0
1192,a4c40fd7a4c1040283fb2b84611eaad240849,27.666666666666668,2,43,2,3,2,1,315789474,6.326846660262595,True,7.0,1.0,0.0
1193,a639448bde9a72923b70917e82594fc66sa2f,1.5445544554455446,73,141,32,101,32,1,62000000000,7.285402218862266,True,0.0,2.0,0.0
1194,a7c263f3fe4f19ff677e5cb475f7e5a3gdom3,1.0,6,8,4,9,1,1,776263157895,3.169925001442312,True,3.0,0.0,0.0
